tweet_id,timestamp,text,rating_numerator,name,dog_stage,favorite_count,retweet_count,breed,breed_conf,dog,jpg_url
875021211251597312,2017-06-14 16:04:48+00:00,Guys please stop sending pictures without any dogs in th- oh never mind hello excuse me sir. 12/10 stealthy as h*ck ,12.0,,without stage,24880,4604,West Highland White Terrier,0.7143189999999999,True,https://pbs.twimg.com/media/DCSzF3NVoAAPzT4.jpg
874680097055178752,2017-06-13 17:29:20+00:00,Meet Cash. He hath acquired a stick. A very good stick tbh. 12/10 would pat head approvingly ,12.0,Cash,without stage,27173,4530,Labrador Retriever,0.836052,True,https://pbs.twimg.com/media/DCN85nGUwAAzG_q.jpg
874057562936811520,2017-06-12 00:15:36+00:00,"I can't believe this keeps happening. This, is a birb taking a bath. We only rate dogs. Please only send dogs. Thank you... 12/10 ",12.0,,without stage,22184,3857,Flat-Coated Retriever,0.8321770000000001,True,https://pbs.twimg.com/media/DCFGtdoXkAEsqIw.jpg
873580283840344065,2017-06-10 16:39:04+00:00,"We usually don't rate Deck-bound Saskatoon Black Bears, but this one is h*ckin flawless. Sneaky tongue slip too. 13/10 would hug firmly ",13.0,,without stage,23667,3846,Newfoundland,0.678537,True,https://pbs.twimg.com/media/DB-UotKXkAEHXVi.jpg
872820683541237760,2017-06-08 14:20:41+00:00,"Here are my favorite #dogsatpollingstations 
Most voted for a more consistent walking schedule and to increase daily pats tenfold. All 13/10 ",13.0,,without stage,14413,3620,Pug,0.99912,True,https://pbs.twimg.com/media/DBzhx0PWAAEhl0E.jpg
872620804844003328,2017-06-08 01:06:27+00:00,This is Monkey. She's supporting owners everywhere with her fancy #PrideMonth bandana. 13/10 love is love is love... ,13.0,Monkey,without stage,20338,3616,Cocker Spaniel,0.513191,True,https://pbs.twimg.com/media/DBwr_hzXkAEnZBW.jpg
872486979161796608,2017-06-07 16:14:40+00:00,We. Only. Rate. Dogs. Do not send in other things like this fluffy floor shark clearly ready to attack. Get it together guys... 12/10 ,12.0,,without stage,39833,8834,Pembroke,0.931861,True,https://pbs.twimg.com/media/DBuyRlTUwAAYhG9.jpg
872122724285648897,2017-06-06 16:07:15+00:00,This is Kody. He's a baller. Wishes he was a little bit taller. Double dribbles often. Still 12/10 would happily get dunked on ,12.0,Kody,without stage,33662,7970,Pug,0.06673630000000001,True,https://pbs.twimg.com/media/DBpm-5UXcAUeCru.jpg
871879754684805121,2017-06-06 00:01:46+00:00,Say hello to Lassie. She's celebrating #PrideMonth by being a splendid mix of astute and adorable. Proudly supupporting her owner. 13/10 ,13.0,Lassie,without stage,37140,10931,Shetland Sheepdog,0.969171,True,https://pbs.twimg.com/media/DBmKAmBXUAE-pQ-.jpg
871032628920680449,2017-06-03 15:55:36+00:00,"This is Boomer. He's doing an advanced water takeoff. The opposite of Sully. Ears for control, mlem for style. 13/10 simply breathtaking ",13.0,Boomer,without stage,22256,3753,Kelpie,0.3980530000000001,True,https://pbs.twimg.com/media/DBaHi3YXgAE6knM.jpg
870656317836468226,2017-06-02 15:00:16+00:00,"This is Cody. He zoomed too aggressively and tore his ACL. Happens to the best of us. Still 13/10

Help Cody here:  ",13.0,Cody,without stage,12179,2599,Pembroke,0.945495,True,https://pbs.twimg.com/media/DBUxSSTXsAA-Jn1.jpg
870374049280663552,2017-06-01 20:18:38+00:00,This is Zoey. She really likes the planet. Would hate to see willful ignorance and the denial of fairly elemental science destroy it. 13/10 ,13.0,Zoey,without stage,81289,25835,Golden Retriever,0.841001,True,https://pbs.twimg.com/media/DBQwlFCXkAACSkI.jpg
870308999962521604,2017-06-01 16:00:09+00:00,"This is Rumble, but he's not ready to. Would rather fall asleep in his bath bucket. 13/10 would attempt a boop without waking ",13.0,Rumble,without stage,21471,4093,Greater Swiss Mountain Dog,0.6227520000000001,True,https://pbs.twimg.com/media/DBP1asiUAAEKZI5.jpg
869772420881756160,2017-05-31 04:27:59+00:00,"This is Dewey (pronounced ""covfefe""). He's having a good walk. Arguably the best walk. 13/10 would snug softly ",13.0,Dewey,without stage,41726,9899,Pembroke,0.980148,True,https://pbs.twimg.com/media/DBINZcxXgAQ-R6P.jpg
869702957897576449,2017-05-30 23:51:58+00:00,Meet Stanley. He likes road trips. Will shift for you. One ear more effective than other. 13/10 we don't leave until you buckle pup Stanley ,13.0,Stanley,without stage,27779,6259,Pembroke,0.993449,True,https://pbs.twimg.com/media/DBHOOfOXoAABKlU.jpg
869227993411051520,2017-05-29 16:24:37+00:00,This is Gizmo. His favorite thing is standing pupright like a hooman. Sneaky tongue slip status achieved. 13/10 would boop well ,13.0,Gizmo,without stage,20153,3750,Pembroke,0.664181,True,https://pbs.twimg.com/media/DBAePiVXcAAqHSR.jpg
868880397819494401,2017-05-28 17:23:24+00:00,This is Walter. He won't start hydrotherapy without his favorite floatie. 14/10 keep it pup Walter ,14.0,Walter,without stage,64581,14307,French Bulldog,0.0999839,True,https://pbs.twimg.com/media/DA7iHL5U0AA1OQo.jpg
868622495443632128,2017-05-28 00:18:35+00:00,Here's a h*ckin peaceful boy. Unbothered by the comings and goings. 13/10 please reveal your wise ways ,13.0,,without stage,26353,5240,Labrador Retriever,0.868107,True,https://pbs.twimg.com/media/DA33i0XXsAEQtCA.jpg
868552278524837888,2017-05-27 19:39:34+00:00,"Say hello to Cooper. His expression is the same wet or dry. Absolute 12/10 but Coop desperately requests your help

 ",12.0,Cooper,without stage,9982,2068,Whippet,0.378151,True,https://pbs.twimg.com/media/DA23sCeVoAE3uF0.jpg
867900495410671616,2017-05-26 00:29:37+00:00,"Unbelievable. We only rate dogs. Please don't send in non-canines like the ""I"" from Pixar's opening credits. Thank you... 12/10 ",12.0,,without stage,23860,4136,Labrador Retriever,0.522644,True,https://pbs.twimg.com/media/DAtm5MkXoAA4R6P.jpg
867774946302451713,2017-05-25 16:10:44+00:00,Meet Harold.  He's h*ckin cooperative. 13/10 good work Harold ,13.0,Harold,without stage,33528,7275,Border Collie,0.661953,True,https://pbs.twimg.com/media/DAr0tDZXUAEMvdu.jpg
867051520902168576,2017-05-23 16:16:06+00:00,"Oh my this spooked me up. We only rate dogs, not happy ghosts. Please send dogs only. It's a very simple premise. Thank you... 13/10 ",13.0,,without stage,31849,7796,Samoyed,0.471403,True,https://pbs.twimg.com/media/DAhiwb0XcAA8x5Q.jpg
866686824827068416,2017-05-22 16:06:55+00:00,This is Lili. She can't believe you betrayed her with bath time. Never looking you in the eye again. 12/10 would puppologize profusely ,12.0,Lili,without stage,19061,3453,Flat-Coated Retriever,0.51473,True,https://pbs.twimg.com/media/DAcXEWuXkAIBDGJ.jpg
866334964761202691,2017-05-21 16:48:45+00:00,This is Coco. At first I thought she was a cloud but clouds don't bork with such passion. 12/10 would hug softly ,12.0,Coco,without stage,51970,14338,Samoyed,0.984086,True,https://pbs.twimg.com/media/DAXXDQNXgAAoYQH.jpg
865718153858494464,2017-05-19 23:57:46+00:00,"Meet Boomer. He's just checking pup on you. Hopes you had a good day. If not, he hopes he made it better. 13/10 extremely good boy ",13.0,Boomer,without stage,25383,5588,Golden Retriever,0.673664,True,https://pbs.twimg.com/media/DAOmEZiXYAAcv2S.jpg
865359393868664832,2017-05-19 00:12:11+00:00,This is Sammy. Her tongue ejects without warning sometimes. It's a serious condition. Needs a hefty dose from a BlepiPen. 13/10 ,13.0,Sammy,without stage,26203,4979,Chesapeake Bay Retriever,0.832435,True,https://pbs.twimg.com/media/DAJfxqGVoAAnvQt.jpg
865006731092295680,2017-05-18 00:50:50+00:00,This is Nelly. He really hopes you like his Hawaiian shirt. He already tore the tags off. 13/10 h*ck of a puppurchase ,13.0,Nelly,without stage,27743,7656,Pembroke,0.989882,True,https://pbs.twimg.com/media/DAEfCFXUIAA1uqj.jpg
864279568663928832,2017-05-16 00:41:21+00:00,This is Meatball. He doing what's known in the industry as a mid-strut mlem. H*ckin fancy boy. 12/10 I'd do anything for Meatball ,12.0,Meatball,without stage,14495,3016,Bull Mastiff,0.668613,True,https://pbs.twimg.com/media/C_6JrWZVwAAHhCD.jpg
864197398364647424,2017-05-15 19:14:50+00:00,This is Paisley. She ate a flower just to prove she could. Savage af. 13/10 would pet so well ,13.0,Paisley,without stage,29879,8899,Golden Retriever,0.945905,True,https://pbs.twimg.com/media/C_4-8iPV0AA1Twg.jpg
863553081350529029,2017-05-14 00:34:33+00:00,This is Neptune. He's a backpup vocalist for the Dixie Chicks. 13/10 (vid by @AmiWinehouse) ,13.0,Neptune,without stage,15194,4173,Eskimo Dog,0.41333,True,https://pbs.twimg.com/ext_tw_video_thumb/863553036815355904/pu/img/B6Dos-XOD8l82tK7.jpg
863432100342583297,2017-05-13 16:33:49+00:00,This is Belle. She's never been more pupset. Encountered the worst imaginable type of zone. 12/10 would do anything to cheer pup ,12.0,Belle,without stage,23650,5230,Staffordshire Bullterrier,0.690517,True,https://pbs.twimg.com/media/C_uG6eAUAAAvMvR.jpg
863079547188785154,2017-05-12 17:12:53+00:00,"Ladies and gentlemen... I found Pipsy. He may have changed his name to Pablo, but he never changed his love for the sea. Pupgraded to 14/10 ",14.0,Pipsy,without stage,8714,1102,Lakeland Terrier,0.275242,True,https://pbs.twimg.com/media/C_pGRInUwAAmTY_.jpg
863062471531167744,2017-05-12 16:05:02+00:00,"Say hello to Quinn. She's quite the goofball. Not even a year old. Confirmed 13/10 but she really needs your help 

 ",13.0,Quinn,without stage,8466,2440,French Bulldog,0.935804,True,https://pbs.twimg.com/media/C_o2vKCUwAAgtOp.jpg
862831371563274240,2017-05-12 00:46:44+00:00,"This is Zooey. She's the world's biggest fan of illiterate delivery people. 13/10 not your fault they don't listen, Zooey ",13.0,Zooey,without stage,19059,5106,Australian Terrier,0.207281,True,https://pbs.twimg.com/media/C_lkieeVwAAm0L4.jpg
862722525377298433,2017-05-11 17:34:13+00:00,"This is Dave. He passed the h*ck out. It's barely the afternoon on a Thursday, Dave. Get it together. Still 11/10 would boop mid-snooze ",11.0,Dave,without stage,16965,3526,Basset,0.39333,True,https://pbs.twimg.com/media/C_kBjuUUIAArs2-.jpg
862096992088072192,2017-05-10 00:08:34+00:00,We only rate dogs. Please don't send perfectly toasted marshmallows attempting to drive. Thank you... 13/10 ,13.0,,without stage,74087,23299,Chow,0.677589,True,https://pbs.twimg.com/media/C_bIo7QXYAAGfPu.jpg
861383897657036800,2017-05-08 00:54:59+00:00,This is Hobbes. He's never seen bubbles before. 13/10 deep breaths buddy ,13.0,Hobbes,without stage,35957,10728,Cardigan,0.771008,True,https://pbs.twimg.com/media/C_RAFTxUAAAbXjV.jpg
861288531465048066,2017-05-07 18:36:02+00:00,HI. MY. NAME. IS. BOOMER. AND. I. WANT. TO. SAY. IT'S. H*CKIN. RIDICULOUS. THAT. DOGS. CAN'T VOTE. ABSOLUTE. CODSWALLUP. THANK. YOU. 13/10 ,13.0,BOOMER,without stage,17116,4171,Bouvier Des Flandres,0.0826102,True,https://pbs.twimg.com/ext_tw_video_thumb/861288473281437696/pu/img/RERGmRgPyaaaB-tB.jpg
861005113778896900,2017-05-06 23:49:50+00:00,This is Burt. He thinks your thesis statement is comically underdeveloped. 12/10 intellectual af ,12.0,Burt,without stage,16642,3808,German Shepherd,0.507951,True,https://pbs.twimg.com/media/C_LnlF5VoAEsL1K.jpg
860563773140209665,2017-05-05 18:36:06+00:00,"Meet Lorenzo. He's an avid nifty hat wearer and absolute 13/10, but he needs your help to beat cancer. Link below

 ",13.0,Lorenzo,without stage,7489,2170,Cardigan,0.583936,True,https://pbs.twimg.com/media/C_FWL0vVwAA13N7.jpg
860524505164394496,2017-05-05 16:00:04+00:00,This is Carl. He likes to dance. Doesn't care what you think about it. 13/10 h*ckin confident pup ,13.0,Carl,without stage,23546,5313,Bedlington Terrier,0.286558,True,https://pbs.twimg.com/media/C_EyeKuXkAAdxY-.jpg
859924526012018688,2017-05-04 00:15:58+00:00,Meet Milky. She has no idea what happened. Just as pupset as you. Perhaps a sheep exploded. Even offered to help clean. 12/10 very good girl ,12.0,Milky,without stage,19511,4108,French Bulldog,0.254587,True,https://pbs.twimg.com/media/C-8QypZXcAAekaF.jpg
859851578198683649,2017-05-03 19:26:06+00:00,Meet Trooper. He picks pup recyclables that have blown out of bins in the neighborhood and puts them back. 13/10 environmentally savvy af ,13.0,Trooper,without stage,15397,3536,Labrador Retriever,0.899086,True,https://pbs.twimg.com/media/C-7OcfyXsAAsqzU.jpg
859196978902773760,2017-05-02 00:04:57+00:00,We only rate dogs. This is quite clearly a smol broken polar bear. We'd appreciate if you only send dogs. Thank you... 12/10 ,12.0,,without stage,89865,30432,Malamute,0.216163,True,https://pbs.twimg.com/ext_tw_video_thumb/859196962498805762/pu/img/-yBpr4-o4GJZECYE.jpg
858471635011153920,2017-04-30 00:02:42+00:00,This is Sophie. She just arrived. Used pawority shipping. Speedy as h*ck delivery. 13/10 would carefully assemble ,13.0,Sophie,without stage,21534,4885,Pembroke,0.987407,True,https://pbs.twimg.com/media/C-nnZBdXkAAB-wg.jpg
858107933456039936,2017-04-28 23:57:28+00:00,This is Wyatt. He had an interview earlier today. Was just told he didn't get the job. A h*ckin injustice. Still 12/10 keep your chin pup ,12.0,Wyatt,without stage,15741,2928,Golden Retriever,0.863874,True,https://pbs.twimg.com/media/C-icm_WXUAAmuRR.jpg
857989990357356544,2017-04-28 16:08:49+00:00,This is Rosie. She was just informed of the walk that's about to happen. Knows there are many a stick along the way. 12/10 such excite ,12.0,Rosie,without stage,16163,2613,French Bulldog,0.43258,True,https://pbs.twimg.com/media/C-gxV9ZXkAIBL-S.jpg
857746408056729600,2017-04-28 00:00:54+00:00,Meet Thor. He doesn't have finals because he's a dog but is pupset you have finals. Just wants to play. 13/10 would abandon education for ,13.0,Thor,without stage,34336,10777,Labrador Retriever,0.919832,True,https://pbs.twimg.com/media/C-dTzBzXUAQRjYz.jpg
857393404942143489,2017-04-27 00:38:11+00:00,"Instead of the usual nightly dog rate, I'm sharing this story with you. Meeko is 13/10 and would like your help 

 ",13.0,,without stage,5919,1663,Malamute,0.8415969999999999,True,https://pbs.twimg.com/media/C-YSwA_XgAEOr25.jpg
857263160327368704,2017-04-26 16:00:39+00:00,This is Oscar and Oliver. Oliver shrunk Oscar. Oscar isn't pleased about it. Quite pupset tbh. Oliver doesn't seem to mind. Both 13/10 ,13.0,Oscar,without stage,20088,4576,Samoyed,0.998021,True,https://pbs.twimg.com/media/C-WcS4MXoAADrBU.jpg
857029823797047296,2017-04-26 00:33:27+00:00,This is Zeke. He performs group cheeky wink tutorials. Pawfect execution here. 12/10 would wink back ,12.0,Zeke,without stage,18995,4066,Golden Retriever,0.968623,True,https://pbs.twimg.com/media/C-TIEwMW0AEjb55.jpg
856543823941562368,2017-04-24 16:22:16+00:00,This is Callie. She'll be your navigator today. Takes her job very seriously. Will shift for you. One ear always in the pupholder. 12/10 ,12.0,Callie,without stage,16345,2929,Boston Bull,0.30691,True,https://pbs.twimg.com/media/C-MOEDCXYAEjp7o.jpg
856526610513747968,2017-04-24 15:13:52+00:00,"THIS IS CHARLIE, MARK. HE DID JUST WANT TO SAY HI AFTER ALL. PUPGRADED TO A 14/10. WOULD BE AN HONOR TO FLY WITH ",14.0,Charly,without stage,11901,1916,Old English Sheepdog,0.798481,True,https://pbs.twimg.com/media/C-L-aIYXgAIR0jY.jpg
856282028240666624,2017-04-23 23:01:59+00:00,"This is Cermet, Paesh, and Morple. They are absolute h*ckin superstars. Watered every day so they can grow. 14/10 for all ",14.0,Cermet,without stage,27887,6444,Chihuahua,0.8765430000000001,True,https://pbs.twimg.com/media/C-If9ZwXoAAfDX2.jpg
855459453768019968,2017-04-21 16:33:22+00:00,"Guys, we only rate dogs. This is quite clearly a bulbasaur. Please only send dogs. Thank you... 12/10 human used pet, it's super effective ",12.0,,without stage,30146,8383,Blenheim Spaniel,0.389513,True,https://pbs.twimg.com/media/C98z1ZAXsAEIFFn.jpg
854732716440526848,2017-04-19 16:25:34+00:00,This is Marlee. She fetched a flower and immediately requested that it be placed behind her ear. 12/10 elegant af ,12.0,Marlee,without stage,23067,6248,Pembroke,0.6955479999999999,True,https://pbs.twimg.com/media/C9ye3b3WAAAlTo0.jpg
854482394044301312,2017-04-18 23:50:52+00:00,This is Arya. She can barely contain her excitement for more peanut butter. Also patriotic af. 13/10 ,13.0,Arya,without stage,29613,7044,Chihuahua,0.26024200000000003,True,https://pbs.twimg.com/media/C9u7MtmV0AA741s.jpg
854365224396361728,2017-04-18 16:05:17+00:00,This is Einstein. He's having a really good day. Hopes you are too. H*ckin nifty tongue. 13/10 would snug intensely ,13.0,Einstein,without stage,19108,4805,Pembroke,0.90708,True,https://pbs.twimg.com/media/C9tQokgUIAEETSx.jpg
853760880890318849,2017-04-17 00:03:50+00:00,Say hello to Alice. I'm told she enjoys car rides and smells good. 12/10 would give her everything she could ever want ,12.0,Alice,without stage,28967,5944,Miniature Pinscher,0.29251900000000003,True,https://pbs.twimg.com/media/C9kq_bbVwAAuRZd.jpg
853639147608842240,2017-04-16 16:00:07+00:00,A photographer took pictures before and after he told his bunny he's a good boy. Here are the results. 13/10 ,13.0,,without stage,35291,10436,German Shepherd,0.509879,True,https://pbs.twimg.com/media/C9i8RhhXoAAdkMT.jpg
852912242202992640,2017-04-14 15:51:39+00:00,"Meet Benny. He likes being adorable and making fun of you while you're on the trampoline. 12/10 let's help him out

 ",12.0,Benny,without stage,9204,1892,Great Dane,0.7837649999999999,True,https://pbs.twimg.com/media/C9YnKK3VoAAxn1E.jpg
852672615818899456,2017-04-13 23:59:28+00:00,This is Aspen. She's never tasted a stick so succulent. On the verge of tears. A face of pure appreciation. 12/10 ,12.0,Aspen,without stage,15171,2226,Golden Retriever,0.7112350000000001,True,https://pbs.twimg.com/media/C9VNNp1XkAEWRFb.jpg
852553447878664193,2017-04-13 16:05:56+00:00,This is Jarod. He likes having his belly brushed. Tongue ejects when you hit the right spot. 13/10 downright h*ckin adorable ,13.0,Jarod,without stage,16624,3622,Bloodhound,0.186498,True,https://pbs.twimg.com/media/C9Tg1bPW0AkAMDI.jpg
852189679701164033,2017-04-12 16:00:27+00:00,This is Sailor. He has collected the best dirt in the area. As any good boy would. Under the impression you know what to do next. 12/10 ,12.0,Sailor,without stage,11663,1638,Bernese Mountain Dog,0.415374,True,https://pbs.twimg.com/media/C9OV99SXsAEmj1U.jpg
851591660324737024,2017-04-11 00:24:08+00:00,Oh jeez u did me quite the spook little fella. We normally don't rate triceratops but this one seems suspiciously good. 11/10 would pet well ,11.0,,without stage,16530,3585,Cardigan,0.394507,True,https://pbs.twimg.com/media/C9F2FG5WAAAJ0iN.jpg
851224888060895234,2017-04-10 00:06:42+00:00,"Meet Snoop. His number one passion is sticking his head out of car windows, so he purchased some doggles. Stylish af. 13/10 happy travels ",13.0,Snoop,without stage,21101,5932,Standard Poodle,0.00568265,True,https://pbs.twimg.com/media/C9AohFoWsAUmxDs.jpg
850753642995093505,2017-04-08 16:54:09+00:00,"This is Kyle. He made a joke about your shoes, then stuck his tongue out at you. Uncalled for. Step the h*ck up Kyle. 11/10 would forgive ",11.0,Kyle,without stage,31603,9614,Pug,0.996952,True,https://pbs.twimg.com/media/C8576jrW0AEYWFy.jpg
850380195714523136,2017-04-07 16:10:12+00:00,This is Leo. He's a personal triathlon coach. Currently overseeing this athlete's push-pups. H*ckin brutal. 13/10 would do all he asks of me ,13.0,Leo,without stage,13349,2720,Yorkshire Terrier,0.249012,True,https://pbs.twimg.com/ext_tw_video_thumb/850380153985355777/pu/img/lFouhg-EZvJs8eMr.jpg
850145622816686080,2017-04-07 00:38:06+00:00,This is Riley. He's making new friends. Jubilant as h*ck for the fun times ahead. 11/10 for all pups pictured ,11.0,Riley,without stage,16688,3969,Kelpie,0.10539,True,https://pbs.twimg.com/media/C8xS655XkAAv9vo.jpg
849776966551130114,2017-04-06 00:13:11+00:00,Seriously guys? Again? We only rate dogs. Please stop submitting other things like this super good hammerhead shark. Thank you... 12/10 ,12.0,,without stage,31172,7900,Chihuahua,0.292092,True,https://pbs.twimg.com/media/C8sDpDWWsAE5P08.jpg
849412302885593088,2017-04-05 00:04:08+00:00,This is Noosh. He noticed you were in the shower and thought you could use some company. 12/10 h*ckin loyal ,12.0,Noosh,without stage,16254,3268,Schipperke,0.907559,True,https://pbs.twimg.com/media/C8m3-iQVoAAETnF.jpg
848690551926992896,2017-04-03 00:16:10+00:00,Please stop sending in animals other than dogs. We only rate dogs. Not Furry Ecuadorian Sea Turtles. Thank you... 12/10 ,12.0,,without stage,25840,4495,Flat-Coated Retriever,0.8236479999999999,True,https://pbs.twimg.com/media/C8cnjHuXsAAoZQf.jpg
848324959059550208,2017-04-02 00:03:26+00:00,Meet Odin. He's supposed to be giving directions but he'd rather look at u like that. Should probably buckle pup. 12/10 distracting as h*ck ,12.0,Odin,without stage,25387,4786,Malamute,0.5445760000000001,True,https://pbs.twimg.com/media/C8XbDR1WAAAxND8.jpg
848212111729840128,2017-04-01 16:35:01+00:00,"This is Jerry. He's doing a distinguished tongue slip. Slightly patronizing tbh. You think you're better than us, Jerry? 6/10 hold me back ",6.0,Jerry,without stage,16742,3198,Bedlington Terrier,0.333486,True,https://pbs.twimg.com/media/C8V0aI5V0AAgO9m.jpg
847842811428974592,2017-03-31 16:07:33+00:00,"This is Rontu. He is described as a pal, cuddle bug, protector and constant shadow. 12/10, but he needs your help

 ",12.0,Rontu,without stage,5609,1393,Bernese Mountain Dog,0.951337,True,https://pbs.twimg.com/media/C8QkidrVYAQXQh7.jpg
847606175596138505,2017-03-31 00:27:14+00:00,This is Cannon. He just heard something behind him. Fr*ckin frightened af. 12/10 don't look back just run ,12.0,Cannon,without stage,19294,3551,Cardigan,0.413688,True,https://pbs.twimg.com/media/C8NNUDBUMAE0XxJ.jpg
847251039262605312,2017-03-30 00:56:03+00:00,This is Furzey. He's doing an elevated sandy zoom. Adjusts ears to steer. 12/10 would pet mid flight ,12.0,Furzey,without stage,21024,4479,Airedale,0.49538,True,https://pbs.twimg.com/media/C8IKUjAUwAEP-En.jpg
847157206088847362,2017-03-29 18:43:12+00:00,"Meet Daisy. She's been pup for adoption for months now but hasn't gotten any applications. 11/10 let's change that

 ",11.0,Daisy,without stage,20489,6122,Staffordshire Bullterrier,0.21960900000000005,True,https://pbs.twimg.com/media/C8G0_CMWsAAjjAY.jpg
847116187444137987,2017-03-29 16:00:12+00:00,Unbelievable... We. Only. Rate. Dogs. Please stop sending in other things like this Blossoming Flop Kangaroo. Thank you... 11/10 ,11.0,,without stage,22001,3337,American Staffordshire Terrier,0.113434,True,https://pbs.twimg.com/media/C8GPrNDW4AAkLde.jpg
846874817362120707,2017-03-29 00:01:05+00:00,"This is Tuck. As you can see, he's rather h*ckin rare. Taken seriously until his legs are seen. Tail stuck in a permanent zoom. 13/10 ",13.0,Tuck,without stage,20626,4101,Shetland Sheepdog,0.450539,True,https://pbs.twimg.com/media/C8C0JYHW0AAy-7u.jpg
846153765933735936,2017-03-27 00:15:53+00:00,This is Vixen. He really likes bananas. Steals them when he thinks nobody's watching. 13/10 opportunistic af ,13.0,Vixen,without stage,32616,9501,Giant Schnauzer,0.346468,True,https://pbs.twimg.com/media/C74kWqoU8AEaf3v.jpg
846042936437604353,2017-03-26 16:55:29+00:00,Meet Jarvis. The snow pupsets him. Officially ready for summer. 12/10 would perform a chilly boop ,12.0,Jarvis,without stage,16471,3030,Golden Retriever,0.96111,True,https://pbs.twimg.com/media/C72_iaUVUAEhZSn.jpg
845812042753855489,2017-03-26 01:38:00+00:00,We usually don't rate polar bears but this one seems extra good. Majestic as h*ck. 13/10 would hug for a while ,13.0,,without stage,30164,9144,Samoyed,0.979803,True,https://pbs.twimg.com/media/C7ztkInW0AEh1CD.jpg
845677943972139009,2017-03-25 16:45:08+00:00,"C'mon guys. Please only send in dogs. We only rate dogs, not Exceptional-Tongued Peruvian Floor Bears. Thank you... 12/10 ",12.0,,without stage,25902,5011,Chow,0.8086810000000001,True,https://pbs.twimg.com/media/C7xzmngWkAAAp9C.jpg
844973813909606400,2017-03-23 18:07:10+00:00,"This is Brady. He's a recovering alcoholic. Demonstrating incredible restraint here. 12/10 don't give pup, don't give in, Brady ",12.0,Brady,without stage,15589,3375,Labrador Retriever,0.742421,True,https://pbs.twimg.com/media/C7nzMwTV4AARz4t.jpg
844704788403113984,2017-03-23 00:18:10+00:00,This is Luna. It's her first time outside and a bee stung her nose. Completely h*ckin uncalled for. 13/10 where's the bee I just wanna talk ,13.0,Luna,without stage,39935,10862,Labrador Retriever,0.980213,True,https://pbs.twimg.com/media/C7j-hkSW0AIxCZC.jpg
844223788422217728,2017-03-21 16:26:50+00:00,This is Margo. She just dug pup a massive hole. Can't wait for you to see it. H*ckin proud of herself. 12/10 would forgive then pet ,12.0,Margo,without stage,14061,2314,Labrador Retriever,0.71951,True,https://pbs.twimg.com/media/C7dJCnqU4AAswat.jpg
843856843873095681,2017-03-20 16:08:44+00:00,Say hello to Sadie and Daisy. They do all their shopping together. Can never agree on what to get. Like an old married pupple. Both 12/10 ,12.0,Sadie,without stage,22127,4868,Labrador Retriever,0.92254,True,https://pbs.twimg.com/media/C7X7Ui0XgAA3m19.jpg
843604394117681152,2017-03-19 23:25:35+00:00,This is Hank. He's been outside for 3 minutes and already made a friend. Way to go Hank. 11/10 for both ,11.0,Hank,without stage,17434,2895,Labrador Retriever,0.430583,True,https://pbs.twimg.com/media/C7UVuE_U0AI8GGl.jpg
843235543001513987,2017-03-18 22:59:54+00:00,This is Tycho. She just had new wheels installed. About to do a zoom. 0-60 in 2.4 seconds. 13/10 inspirational as h*ck ,13.0,Tycho,without stage,22240,6362,Pembroke,0.958452,True,https://pbs.twimg.com/media/C7PGQJAWwAAibui.jpg
842846295480000512,2017-03-17 21:13:10+00:00,This is Charlie. He's wishing you a very fun and safe St. Pawtrick's Day. 13/10 festive af ,13.0,Charlie,without stage,15727,3793,Labrador Retriever,0.461076,True,https://pbs.twimg.com/media/C7JkO0rX0AErh7X.jpg
842765311967449089,2017-03-17 15:51:22+00:00,"Meet Indie. She's not a fan of baths but she's definitely a fan of hide &amp; seek. 12/10 click the link to help Indie

 ",12.0,Indie,without stage,6978,1342,Labrador Retriever,0.0293399,True,https://pbs.twimg.com/media/C7IalMVX0AATKRD.jpg
842535590457499648,2017-03-17 00:38:32+00:00,This is Winnie. She lost her body saving a children's hospital from an avalanche. 13/10 what a h*ckin hero ,13.0,Winnie,without stage,18693,3695,Pembroke,0.685084,True,https://pbs.twimg.com/media/C7FJpgVW4AIDzi6.jpg
842163532590374912,2017-03-16 00:00:07+00:00,Meet George. He looks slightly deflated but overall quite powerful. Not sure how that human restrained him. 12/10 would snug with permission ,12.0,George,without stage,25298,6112,French Bulldog,0.891227,True,https://pbs.twimg.com/media/C6_3QgMWsAMNnAk.jpg
842115215311396866,2017-03-15 20:48:07+00:00,This is Bentley. It's his first time going to the beach. I think he's a fan. 12/10 would build sand castles with ,12.0,Bentley,without stage,14486,3197,Chow,0.293493,True,https://pbs.twimg.com/media/C6_LTCZWoAAKm_O.jpg
841680585030541313,2017-03-14 16:01:03+00:00,"This is Penny. She's a dragon slayer. Feared by most, if not all, dragons. Showing off her latest victim here. 12/10 would pet with caution ",12.0,Penny,without stage,26548,8173,Chihuahua,0.547401,True,https://pbs.twimg.com/media/C65AA7_WoAEGqA9.jpg
841439858740625411,2017-03-14 00:04:30+00:00,Here we have some incredible doggos for #K9VeteransDay. All brave as h*ck. Salute your dog in solidarity. 14/10 for all ,14.0,,without stage,13065,3885,Labrador Retriever,0.0481999,True,https://pbs.twimg.com/media/C61lFFiWoAAJdiL.jpg
